team,tempo_gravity,avg_pace,efficiency_off_gravity,efficiency_def_gravity,efg_off_gravity,efg_def_gravity,three_pt_rate_off_gravity,three_pt_rate_def_gravity,ft_rate_off_gravity,ft_rate_def_gravity,to_rate_off_gravity,to_rate_def_gravity,orb_rate_off_gravity,orb_rate_def_gravity
George Mason,1.0762823321291233,65.266,1.1591196610594998,1.1740461449378814,0.9593487931686856,1.1317045006634343,0.7857738131153664,0.36485280267696146,0.9899761335082908,1.0941014106341345,0.3500682291638855,0.7605914338691914,0.7197084220338154,1.3708936559850315
George Washington,1.3209994501197544,70.33533333333334,1.264358325936048,1.0026211788309365,1.148812071989594,0.3214195218466498,1.0258177355655909,0.5170124739315934,0.7646597331704912,2.170672965525673,0.6508601269105967,0.8061007792274703,1.119909289306695,0.7053777036276855
Georgetown,1.1429597028082557,68.42774193548388,3.9579996950398075,0.8841564555027965,0.2590363006005536,1.2421961394289083,0.4651027869278086,0.7297940139486141,1.4770576684181962,-1.135039406787016,1.2474117725180134,-0.10710925217552254,1.5493923465827935,0.04987687948447935
Georgia,0.8910905985448903,75.05419354838709,1.2938692375364529,4.494321787416937,1.3031896592482655,1.8111009912661569,1.200334785608759,0.7261989729436853,1.0873749330962785,1.2966380746304234,0.7591648225134798,1.1287296605567818,1.4671276835576172,0.1700024290547656
Georgia Southern,0.9511768069136104,72.43028571428572,0.19741436082693606,2.4488914267615356,-0.013317491749212141,1.9898060202549814,0.8587543408899239,0.03122058844874096,0.7823168106535818,1.319732856686139,0.43045457788997815,0.9342304046523985,1.3303030003530092,1.219138710682228
Georgia St.,0.6190058426103208,69.43133333333334,1.1921825414299227,2.8532817421881513,0.9768080683005349,-0.30060227530183414,0.8305760813354834,1.1431005180490361,-0.43540922410803495,0.09790678498861342,0.2152434710268879,0.19630284716978036,0.9901894871405933,1.257308735579599
Georgia Tech,1.053643625610673,72.57870967741935,0.2728475896425391,2.4433785834007846,-0.1894143658947058,1.27134926656537,1.006381080640669,0.6103764058081422,0.4590900238635132,0.6412713327931198,0.7637843516108999,0.5785581488103142,0.03737047098778709,0.9099705205563883
Gonzaga,0.8330052542082863,71.03939393939395,1.2013679266816,1.2087847909519058,1.2022862147489102,1.2463342061752223,0.9321356764175404,0.44506466929799926,0.5109197070416391,0.9247025191597051,0.8922726549808748,0.9389335859274172,1.1008506990040143,1.299726832303342
Grambling St.,0.09647991545000824,69.26516129032258,1.6172042322510887,-0.5799276212493463,1.3720410922529647,-1.1841118994393076,1.0843803024820542,-0.09968552686869518,-0.0379220979415459,0.8236360785169725,0.8862200118144007,0.7028379611030304,1.5216121846751076,1.7118607384025712
Grand Canyon,0.665600702591754,68.70064516129031,1.42356645472702,1.2618583896393636,0.05197134005685748,1.2592452218144383,1.205866215709967,1.1689538084097915,0.7284360595415137,0.7274212188269314,0.4465784925329479,0.732799230427953,1.1744558602375788,0.938033513847689
Green Bay,1.1826539476745201,65.34064516129033,0.5315858998914404,1.0203160783291114,0.4535434788882104,0.7291140332008478,0.798288847261477,0.46141631942618605,0.8614439092062058,1.8227031771117848,0.9966754296023128,0.9017653934426281,1.2462892329883446,-0.05847415584985083
Hampton,0.7640876344876687,67.29933333333334,1.1028620234256048,-2.59086177243126,0.9657826533517352,1.8124205887466003,1.228674341407601,0.9059539731683546,1.0665768453781688,1.0275576995514943,0.06306399671764935,0.11654341843293634,0.29655339047679036,1.1026114597453829
Harvard,0.9794728997039128,64.99777777777778,-1.0400126989860647,0.5046099756519442,0.5368141314760061,0.6122418433508713,1.2752560077135358,1.971244284206,0.986404361685221,0.7834184579365874,0.7927867213565125,0.34170244097108704,0.8514738221972397,0.2620042016033067
Hawaii,0.634273954031065,73.26642857142858,-0.9376218446888228,0.620241015711927,0.13087120372411595,0.7562206532379219,-0.008258135631344218,0.8852016323449253,0.830427659971492,1.0197958723669949,0.7331992132597753,-0.19549822340124123,0.19477585900582509,0.5667707075715912
High Point,0.9073249788726722,71.79870967741935,0.8037456140595409,0.24555946163263262,0.722312253483998,-0.322642189111804,1.1447216494672354,1.1326627143453087,0.7846198836727768,0.571036789530547,0.7582348360539632,0.8459163886523101,0.7598009820821076,1.109993832114854
Hofstra,0.8498829284710997,66.225,0.9666788557161046,0.6050773006034617,0.18418440793947577,0.823413885601847,1.1357802897134062,1.4372165763280964,0.5569591215601437,0.49306058227161975,0.7559060196626768,0.9163395216537652,0.9318189404065746,0.4228526855549265
Holy Cross,0.8504734620828207,66.12,1.7322290099972546,1.7874473859607,1.8332372443432048,1.1544524342629325,0.5101977647003407,2.619671221100515,0.9682304652987314,0.6011524168270707,0.33325087208408516,1.0061628743583146,1.0754887453333022,-0.04470449917900909
Houston,1.193271486086022,66.12967741935483,1.5708116558169165,1.4643697255921697,1.955021083029351,1.312830461542231,0.9854164797451094,1.3294500166543706,0.6510789319614472,0.8323557063543218,1.0034575298426374,1.1064069039423037,1.2376334586445827,3.4372227343092048
Houston Christian,0.7940847038378025,65.088,1.3609782939262434,1.9659781509439682,1.5197264431549455,1.4432249313226966,1.1399912837384902,0.7674816423944448,-3.288330413815866,0.6570691405160886,0.4607767001953832,0.4552769337800771,1.657250115099369,1.0805963285232638
Howard,2.0489409760232973,70.21555555555555,1.9403231770921896,0.17746200609453525,0.9613299476904708,0.20375246947826905,1.27051316849842,0.2511324374396119,0.4073774677788403,0.8992192036875883,0.9191765408348108,0.5453043012542091,0.5321612424202213,0.7548562300368983
IU Indy,0.9605368892171477,75.27866666666667,2.795517760344676,1.0953684497572327,-0.700013616161551,1.014991483163596,1.212756875839552,1.1408982279014435,1.0930673174078844,1.0842665568900995,0.03384165615825777,0.9021363692648577,1.6965412066112595,1.1480226145465937
Idaho,0.1291899063989458,70.16733333333333,-1.4872391187946254,-0.2634538976988624,-0.5410552411884275,0.5907073923053238,0.9718298907431928,1.109218812490701,1.3784452474355364,1.2811249876873716,0.5241401097802787,0.9855170092149783,0.970785441917953,0.7165160270311782
Idaho St.,1.377879496276758,67.15733333333334,0.4975954905438441,1.2526108261943887,-0.3327404410699694,0.8795622745886249,1.179730480070255,0.9054397884984768,0.47204778409168485,1.642178670890243,0.46938342266465866,0.9732236422380551,0.9463540813140128,-0.06788674222335755
Illinois,0.7755424586495518,67.24193548387096,1.3072123596332066,2.3094624635843446,1.5069770408751857,1.5975569421322982,0.8894017220996857,0.5758015318142404,-0.05324347923584334,1.0702774266994206,1.0345180395212292,0.8148268810989527,1.193804446278388,1.7972535005940686
Illinois Chicago,0.8080898162481664,68.0725,0.4770586490812252,0.9199621083179735,0.6626510228027325,1.3357622502397812,0.9702413291530476,0.8476010123900771,1.459838322340857,0.2760791280272267,0.15311001399546728,1.0933977209884775,0.9755251852673491,1.5904735543034794
Illinois St.,1.0532289546656077,67.89096774193548,1.2441745605350787,0.959071543217713,1.1530172358190125,1.4748748086590677,0.8181769629135289,1.1711036828778452,0.6447720492678757,0.45445781679411884,0.033396895362916776,-0.03084068217671387,0.9446860057199024,0.6994468758160526
Incarnate Word,0.6674030556597357,65.67714285714285,1.2619525088336252,1.4506134262258235,1.3076377191860646,1.3644545438351474,0.051744361404352006,0.9121227048103305,3.3174414915124157,1.1754920030962714,0.5639303686716679,0.7577373663618108,0.3489554334409267,0.9338179799737477
Indiana,0.562742360512576,67.84322580645161,1.5844314725214528,4.9241475990584656,1.3114577342330247,1.8624172255303224,0.8709137492347393,0.8835352667453196,-1.899285142760838,0.31937244938515946,0.955100152556097,0.44223798652356144,0.4298426854626369,2.57223438245071
Indiana St.,1.6345711756575294,70.412,0.630832106168974,-0.35174990158908576,1.392047927538808,0.7805817434845321,0.8923617570693751,0.9250463717631183,0.84223456654894,0.9202566173410275,0.8305036400604914,0.763231252797693,0.9694147221365762,1.1395931180364682
Iona,2.4736396402547283,70.4325,2.397268518931616,-0.4592995392039067,-0.17061850370390064,0.028068818691122294,0.9551371669810892,0.391491141756262,0.9691542510436117,0.6629859890562955,0.11249120081376955,0.03727567558892565,1.5882507052974164,2.2141980291681036
Iowa,0.883625248950883,63.62580645161291,1.3696844414688976,2.0853678670193627,1.2451567247364492,-0.4308949160891753,0.027822801461254862,1.1535266798462676,-2.4088612092478474,0.8130274825018402,0.8768467573396567,1.223553170436346,2.377364110985977,1.7074068078859166
Iowa St.,1.252062852476946,68.68064516129031,1.5310543350830383,1.378742339431968,1.2849581944228037,1.5538994360022278,0.09135163120407576,1.3093324042923007,-2.1068250371261072,0.9094641065827954,1.010386730475928,1.0813319855496994,1.2902041463072567,1.6356959311236998
Jackson St.,0.8151044281873088,72.015625,1.2474667922669438,1.6021194356844017,1.0833446511593519,2.0513662526017638,0.830042312644004,3.091648503335602,-1.576616809570216,0.962011336962107,0.769310617125426,0.1916318531959052,1.90944401646404,1.0792618125223001
Jacksonville,1.218380736491756,65.94866666666667,2.6591220855919024,1.304578228514949,2.1715426527280868,0.9491255123120006,1.4840128982328356,1.4020790950563522,1.0830403552742498,1.2984088691495919,0.7275378953780234,0.9840529722321201,0.22069857804951645,0.0842590122366734
Jacksonville St.,0.9581908877101495,66.51379310344828,1.3630308402312543,-0.21708579886296708,0.8525935587015208,0.4040622847644217,2.4597823133222714,0.8873227167551017,0.735170113409947,1.339025420691136,0.007902826379583602,0.4757073150733472,0.7076095274516825,0.8916004720330131
James Madison,1.041943099276682,67.884375,0.21639077647271687,2.8105603264043104,0.7175901368138734,0.4707427852982997,0.5251640886962203,-0.07609235686618747,-1.0674707195506627,1.0948090966066015,0.054817735286132895,0.9917969315903277,-0.5979238395634181,0.6850467106467611
Kansas,0.4511849554250386,69.34258064516129,3.6585455232956003,1.887607415442041,2.6722825349290797,1.4133279519722697,1.0599837118672504,1.262271897021017,0.2716798913860943,1.1699211798565785,1.1278192544744774,0.7481222869153543,-2.008435582048158,3.8193442634869808
Kansas St.,0.961363426422626,74.21000000000001,-3.097050841772649,-0.819910439702608,1.6758389981419763,-0.8067175099545869,0.36122673928773325,0.6019459982821108,0.6067960983754492,1.2304729401031567,0.4107864530103304,0.6579491506037827,-0.47775646629680685,0.75829824986742
Kennesaw St.,1.0352854798145894,73.68642857142856,0.4634247942727052,-0.1738772746544737,0.4265282234851603,0.5791504292560473,0.7464654542055514,1.526585030291396,0.7232816431856541,1.07463678367828,0.38474120539340945,0.5028595874587063,1.0033142050234476,0.8382431317095626
Kent St.,0.9224083788686852,74.4351724137931,0.22760678439047896,1.1308875675996906,-0.17982619766062496,0.03971726756715496,0.8708541611837042,1.0747280434584687,1.007312704357216,1.12943550382362,0.9745901733702007,0.33146559224717054,0.8181961518974192,0.3205358274530061
Kentucky,-0.08798148594676097,69.9767741935484,1.658972613695483,3.973623788202495,1.9107753440646376,1.786418856959222,-0.07498112461752339,0.38465267885107945,1.4809303779942646,-0.7536993513491063,0.8584134362352762,0.04100600994978386,1.4018042488398852,3.599283363966574
LIU,-0.2841460101628602,68.75529411764707,-2.1843941851370343,-0.08785064689411953,0.08615718566613038,-0.22769180859429794,1.0743941744506476,0.8370037437145263,2.1906643084986626,-1.8510548592743319,1.225429967101249,0.7712373104283644,0.9145357464396857,2.0149101852439846
LSU,0.0780041544747584,70.6916129032258,1.4912492412782552,-0.7519178896883738,1.5148466205342483,1.6621389796154256,0.9712939676805085,0.543409501935078,0.9539037631125086,0.05936130287444358,0.7277870812446008,0.6467685081782512,1.2079371343096217,-0.9004242214988035
La Salle,0.7903115769472905,67.01666666666667,0.6036528276537113,0.315788534768114,0.7686281600757807,0.6283856310655654,1.000970945425088,0.4407003090855149,1.4810977969178476,1.3706076606075321,0.5227288662037186,0.0058961270922307865,1.1248736686880023,-0.8909010261261063
Lafayette,0.6590820285507072,67.08774193548386,1.6489511508808972,1.9561839337831786,1.514043529168293,1.2739648828489665,1.0292712434056122,2.0695882509984895,0.9634387945108521,0.36809537997991715,0.5042652834719447,0.9931979933941352,1.097647293308576,-1.7914103585882672
Lamar,0.7022032302009732,66.63862068965517,1.2958369540229282,-0.8426315923476883,1.2746861478747122,-0.6838356517800692,1.0338837876113616,0.5453099970022687,1.4342335883401844,1.1411842881345875,0.2731526421749226,0.3089994911428481,0.7975476437057997,0.31805838602042413
Le Moyne,-2.2206377302639666,69.02709677419355,2.5313610129023845,-4.10791715904775,0.023359592000669952,-0.14089441777257772,1.0494020257624268,2.1085812778297988,0.5391542965500171,-0.6222550685319262,1.197043318836037,1.0738418123136098,1.0002199544276698,-1.6029545697475007
Lehigh,-2.104825147181789,69.18645161290323,2.084648171936937,4.70812635309664,0.0993360722006517,-0.4533699434532502,0.46659742110302155,1.0590523151799263,1.1405503838701956,-0.17657586695436112,1.0286765575127848,0.08912168749165474,1.053429896908346,2.0495844725996237
Liberty,1.000789480620183,65.55785714285715,0.9905362031450271,2.011117112056831,1.0368803505078843,1.4788688253091218,0.7694114214818812,0.5942085222206834,2.158021440000709,1.0471096751591626,0.9600844905177932,0.22435901498994865,0.955014121569538,0.5395584506166556
Lindenwood,1.1241112347229225,73.764,1.433710545435985,-0.1125032882836367,0.9952515981993285,-0.0022711949181948407,0.8381930582712621,0.7653894371168839,0.2349938368918286,1.6048940904531521,0.9833232782494269,0.3799933247059925,0.24759601475810186,0.013948028641163015
Lipscomb,1.0796149545786433,70.81466666666667,-0.8822524034298905,1.2130046171454283,0.3097132274144563,0.6616136014742521,0.8897172287396722,-1.0318447702298688,1.1602348307281174,0.6850603238826947,0.15486742445185123,0.7427434616353803,1.1490068028967209,1.0834638925587525
Little Rock,1.0452939495564992,67.73933333333333,1.2574139978825978,5.357362836479695,0.9750819766307484,3.0910503255333377,0.84595819630081,2.8182920942836964,1.195858332058795,0.5944339203567854,0.6566548888157211,0.5051766792926435,0.3643078537397264,0.9486038908537516
Long Beach St.,0.5053352407659035,72.10066666666667,0.8071865982018046,1.7638323729556464,0.5880728604307304,0.9920550328552425,1.2251210228678917,0.8997429549563096,0.9315836366039142,0.968920353300165,0.428040597576652,0.07839124889025642,0.9217250665949513,0.6409068909535706
Longwood,0.9646000192849591,71.56275862068966,2.557030839283573,-2.5910721131331647,1.5024757578158447,1.532333950683948,0.7529548263232496,1.1897449258003785,0.5708863963015172,0.9455045817786703,1.0650924012311787,0.6934059972196863,0.7488217349668655,0.32924463061738385
Louisiana,0.9693047331522613,64.45636363636363,1.1902993433029643,3.2968332892884797,1.070456693964782,2.179167635711287,-1.0974286216714717,0.6614046838842523,1.297974235158334,0.9564195454085977,0.5330861981731075,0.8314550346719995,1.3857952023135467,0.14572712927904052
Louisiana Monroe,1.1293044062582507,71.75333333333333,1.185362327826137,1.3620873203913593,1.1084012393136375,1.2874799615996122,0.23045724695899003,1.782865990359321,0.4622294291294436,0.8342859793551789,0.03973738610954143,0.6687009823322548,1.056591620036887,1.0351746737999517
Louisiana Tech,0.97361252866271,66.03071428571428,1.3179557573827239,0.5600938742223448,1.0862922150152883,0.9006240757207371,1.0476914787893519,0.8980923307957385,2.4068132042457306,-0.16296417463131976,0.8690263199797355,0.7033511188616371,0.920418894205079,-1.2441259680293135
Louisville,0.8725103617594111,71.56903225806451,1.4954686494400349,1.8786568571931235,1.3692564726628287,1.5824794464088852,0.9476229012124859,-0.0017667566927232635,0.01687103371323931,1.2918926487590858,-0.011753087739053989,-0.024412840310879206,1.5527949193564645,1.7175094006416072
Loyola Chicago,0.6712286602144413,66.4916129032258,0.703968081590907,0.8235596878693442,0.6660856927049281,0.11368859956894939,0.9829954381497531,0.6277222612804039,0.17978359437011623,1.2529683499289226,0.76884288509897,0.9636958910299737,-0.052722362360809114,1.2035070581503318
Loyola MD,2.12989935744114,70.032,2.3329954478967894,2.3676582565255426,1.7178760266355975,1.4767270713168772,1.0511972533827443,0.7501248574130518,1.134993859006261,-0.08330686074915315,0.28037816692263146,1.0844311259141803,1.3362691692970312,-0.4394433285510914
Loyola Marymount,0.24204031901951845,69.14129032258064,0.7130214637506351,0.9855129826468714,0.7877787613699114,1.1905325569859464,0.9211994194841532,1.3925694850211037,1.1761895190044498,0.3754826578902929,0.10512494848030571,0.26730398335420474,0.9087477450245022,0.7132581802013626
Maine,0.7704107874840088,65.51677419354839,1.3245421872905265,-0.5342119536113747,1.5070116485660985,-0.9237893652192347,0.41628166960555446,1.3679313325102043,0.9235619497704364,-0.22755058709207202,1.3443563610992975,0.7282689137110989,1.0946059422590833,2.068881679384374
Manhattan,-1.7574638815115047,69.14,2.005525001381249,2.0200924304389583,1.080300714277033,1.9880948862774408,0.7544432547079863,0.24064661687202724,1.5596436437101162,0.6933785560787631,0.7504208078617441,-0.15991986730320515,1.8790128625153828,1.104676236450238
Marist,0.6648076869767023,66.89733333333332,1.9224965216738927,0.4653579166515556,1.3090758355510494,0.5467871829195016,0.7899482721696521,1.2605036321268006,0.9755565544948039,2.098620037238549,0.21501305432367615,0.9229551527429806,3.1919497578764924,0.0711030596584752
Marquette,1.03453101315806,71.40516129032258,-0.24925563547304141,3.216183724438539,-0.2279208535492391,1.7665995209488619,1.6883336656963985,-0.29580942497547713,0.13112813605103713,1.2966255774654203,0.11637397188804237,1.4315954989627246,0.1380896778898216,0.41313617482377
Marshall,0.7394958974022317,71.36903225806452,0.6904007691054127,1.829873214029465,0.9915845358151372,0.21978688943385177,0.880673264930157,-0.12561468524836267,1.2750832111288226,0.9930600945832929,-0.19063530033312917,0.185214477262048,0.4263720557205886,1.373230085793573
Maryland,0.7807694533321786,67.4575,-0.1254521045411848,-0.1153583265600096,0.37642076217875725,0.11819434171149777,0.8726606144573235,0.8232976234363026,2.7546740982915634,-0.9007707108141559,0.7929956177461582,0.5446460309762867,1.5224033198318223,2.0668542403937735
Maryland Eastern Shore,1.0692696128443646,65.61172413793103,1.2680370582126057,5.395658027698648,1.4232642341880881,-1.0504736511701827,1.1079204485139162,-0.5413176933769763,1.5851995887996462,0.838869566009089,0.9754953903954463,-0.1414135127541571,-0.25077220511768405,1.1301431622766294
Massachusetts,1.0261143711617808,73.236,-0.8667622490498212,1.4064497304110248,0.6671010519551186,0.8510981890664325,1.0628708051117324,1.0081638569698876,1.273537835934738,1.0561624945471162,1.1630063369939658,0.08752100463981399,0.5376963730564397,0.5520156106992405
McNeese St.,0.6328892080359775,66.97724137931036,0.8468777441354577,0.597057836210002,0.29055725422983514,0.513190000517082,0.6709589767530799,0.9913255763048647,0.08654107422636564,1.2810125756669564,1.175736660709304,0.9571551927226084,0.9379014315979505,0.8542226611944347
Memphis,0.7357622530538919,72.61225806451613,0.13001076327420247,2.030137017491138,0.5428393301478558,0.9943403348420032,0.9684968482021521,1.1781430877036208,0.7392712643524244,0.6881423547941071,0.8066117900567092,1.3735234010527309,1.2586211059668235,0.45345000616881953
Mercer,1.5600378432685886,70.0593103448276,0.3275721312199372,1.6117229789710237,0.18842440997810303,1.2584770432841152,1.0367606417847008,-0.5867751466671075,1.0726583319201914,0.9176254265470013,0.03166114590659455,0.13813107076433342,1.0184606297333876,1.3459243545335509
Mercyhurst,0.6550121205924054,66.02125,2.107866688045633,-0.6799322655042774,1.7108783113926023,-0.5846191957739649,0.9965223128579431,0.8024050943727149,1.1601117277321227,1.3971184295445553,0.6309682702464371,0.5370043074490973,1.1329829270087344,-1.0698813080943823
Merrimack,0.8104327120372457,64.37823529411764,2.1710395419550954,-0.1915986447827401,1.09277047559408,0.6011094773875776,0.9652064930258225,0.9011257603699743,0.9793309051785857,1.9665961076924774,0.8306894285658223,0.8326037380867501,1.21601156526012,1.0774226276681622
Miami FL,0.27673889966894916,70.07935483870968,1.305748063704381,1.4495435219381636,1.151407174604244,-0.06591412298307918,1.1201723974095712,0.21725050872048254,1.4768722373845231,1.0547374295674155,-0.00010924557199021004,1.183325896679399,1.1307936163881362,1.2650751003086196
Miami OH,0.9289920141056055,72.94857142857143,0.6928826023773746,0.31051153565052014,0.8042157507083663,0.5209882246582271,0.9352309730954336,0.25547450943269834,0.6477337821704767,0.8896282791506782,0.8087599610578255,0.6164080692094559,1.2290762961243837,0.36983417859291007
Michigan,1.2206344998058598,72.91935483870968,1.4960535937607402,1.6806740718226645,1.2582834065858661,1.3879240496944343,0.16066166768057683,0.8869578776207322,2.0850059216829258,1.2462485006560604,-0.12436340591822695,-0.28192951971691144,1.3772637103379328,1.8434314136260324
Michigan St.,0.9516688447668261,67.44451612903227,1.5667302881582288,2.111166689093464,1.6835557167295112,1.7797431935572119,1.2626637480148504,0.9597771902574566,4.749833931597625,1.389953873794313,0.15768413312775958,0.26484530176555754,1.206306808686891,1.2731962755734219
Middle Tennessee,1.23533849980195,68.49785714285714,-0.6686319577055251,-0.09257693053299387,0.43168344746845794,0.6315503990829964,0.6317810503317227,0.9309577097982823,1.6598709310704725,0.4590273517947794,0.7137963516255367,0.5441806374901966,-0.07430664056772718,1.363565144296712
Milwaukee,-0.5582655647151106,69.52645161290323,3.319075464660338,0.9301130127867567,1.6712100573873678,0.8774389650327913,0.37749791452534237,-1.0297527856403481,1.4201937423907927,2.5119145271294543,0.667036084696309,0.5415819304246401,0.3829751514105303,0.5229528794572808
Minnesota,0.8626926201451016,64.20193548387097,1.8872922907528886,3.635043537262933,1.2129243140131358,-0.9655357507709563,0.8617118496167485,0.6133975768799078,2.3775829911025252,1.1753969067648369,0.4783802542708229,-0.2766654682843242,0.6251479298090054,1.6050171866828395
Mississippi,-1.320759805146314,69.66193548387096,3.369945590124345,-5.208930767424172,0.08857013098961566,1.7917841920433892,0.7642851828187263,1.324154261118385,0.6012086326198554,0.4279178329896734,1.0350067649239942,0.5816275795723935,0.21290126846074495,-0.5579596622398595
Mississippi St.,0.6612910145765353,72.86193548387098,-2.8029700560809494,-0.5246615737654321,1.3327768331272245,2.379166281389337,0.3347145191603803,-0.09101291417719146,0.8921602008496393,1.9087627255423116,0.3188449716249425,0.7563473392032068,-0.4765498793355284,-2.8263760174267096
Mississippi Valley St.,-0.291444040371262,70.30312500000001,1.2651953586777993,1.5836466784298742,1.2031090286775725,1.616421568456364,1.020118139905051,1.9869988415967905,3.1843775416192672,1.000659463967196,0.871322085850289,0.03009478698821866,1.7512281860646688,1.30973745663095
Missouri,-2.417317704565517,69.52451612903226,1.432063500574877,-3.4073785461318407,1.255997763970156,0.41166618330921423,0.8114326083429111,0.8243915672147246,1.0619427600330318,2.6667815546081783,1.105057821129213,0.29197790672686413,1.2328920898961966,-1.4797008235046847
Missouri St.,1.5344062970275092,68.46275862068966,0.7668631202356188,1.9460385636357205,0.28070179551510643,1.0067146011482977,0.5451229512962371,0.8326782282268186,0.6256418771621355,1.1523904419926632,0.07104063242601685,0.001964438976511911,-0.12135542790961475,0.38760182626021694
Monmouth,0.23448793724071015,68.1539393939394,1.1623787326088166,0.2649072021973129,0.7408943466285355,0.11423674629291836,0.7259155090442646,0.20065937215785312,1.0449982527822033,0.8633945797134495,0.20322952746319084,0.9279881115145393,0.4477299867797498,0.8127148795637981
Montana,0.6995814999071351,71.5496551724138,2.0689977838644964,0.11715340666627239,0.8016963527837385,0.7358681312140232,1.3904427468725657,1.6227449552467987,-0.8061536983818369,0.6914882815633371,1.0602644424317726,0.7296835632515696,0.9354669455568514,-0.1474815902619805
Montana St.,1.3717972371165608,68.1848275862069,0.33852766970506576,0.5495598471925353,0.4743016640936846,-0.15294261367372436,1.2760379200070364,1.272697287381126,1.3534299685881965,1.0160973849769794,0.5639853074974551,0.3581013563212145,0.7539920316644018,-0.10257476377317219
Morehead St.,1.127682699839104,67.80466666666668,2.683956932496617,3.8073810117043343,1.121289219757722,-0.4716314162235881,0.8458989264206527,-1.4329270064071171,-0.030668666128524695,0.7388123193460676,0.5624124659224952,1.1307772413860928,0.7502193103248729,1.041188062366522
Morgan St.,1.297273281284206,71.91923076923078,1.4489595233682306,2.7847493193714965,1.2940190851435316,2.727953170218711,1.1097115808100262,0.3270500359968306,0.3884296482465985,1.028871069402322,0.6245387005379496,0.8139522272271827,2.2509834445815953,1.4330607159307307
Mount St. Mary's,-0.044932072909661204,68.14064516129032,1.405947054083292,-0.48235179341141227,1.3044467085299516,0.4542313385253236,0.9624699888611428,0.9349331952927841,0.915558072664576,1.9064658593753705,0.9736039373740355,0.954019557625615,0.2674110994656187,0.011209170283736036
Murray St.,1.1068391486974793,72.5925,1.0411096378402307,1.0844668406959144,0.9836460205788979,-0.056394725455594576,0.5772036916377947,0.9876053285916249,1.2085354615188335,0.36131344990049097,0.3082518422324763,0.523249960823021,0.7754553696635923,0.14600992033864021
N.C. State,1.1242193550607362,70.52387096774193,1.5285030748027968,-3.3619479942739128,1.453501049766084,-0.5941537122108028,0.7747385237939198,0.952834845153079,-1.3933764769814316,0.13077097690595552,0.9770480559893492,1.4044462234516009,-1.138772869363331,-1.4264572949758796
NJIT,-0.12566743971229632,68.235625,1.3337832107946654,-2.6018487195857944,1.2111907843776235,0.04077884544155802,1.6582280484188765,-0.43077884411086037,0.06739232132444754,1.5621371835009603,0.7712617886807651,1.1998181043639842,1.0253681699733028,3.4057203591762786
Navy,0.6724959554247891,66.16709677419354,-0.16133753741802812,0.355949251676263,-0.2362676717490444,0.5923890355536942,0.9161924847943752,0.740689132535586,0.9139294843720362,0.7304734904265839,0.5706134531298974,0.7155105729368659,0.4931318986279713,-0.27377082442591233
Nebraska,0.5652984431190677,68.1916129032258,1.5597647062135547,1.4904873876598999,1.2794899143688439,1.43299291321456,0.9343977320783516,0.9240519278409695,0.6296074291589322,1.101948293409302,0.9579301437604207,1.3363951089304207,0.46123776975820596,1.575619041449119
Nebraska Omaha,-0.7768880563846037,69.54,2.779208646039696,1.5231475089954443,-0.8338011480066195,1.1359453382666154,1.4926948642431361,0.9474546187114864,1.371473993433705,0.7718109436822241,0.3298136719349631,0.9413822402848969,1.0858527874594124,0.36915710705664295
Nevada,0.7562240377099586,67.65677419354839,1.646672153825091,2.6247725116947356,0.5086550450540395,-0.6339422078401731,1.1946838794975272,0.9491695803612912,0.9449388130773044,0.8212257304363241,1.1677808264813478,0.29965638924243443,1.6467182681858972,1.4620825612682813
New Hampshire,-1.9458324987708793,69.19071428571428,1.2210506576443765,3.1551273958360886,1.084615383708946,1.2645480175016133,1.2445647728581142,1.4412212420069248,0.7200931618048898,1.9776282541344095,-0.7887031791602026,1.2318248082065415,0.992891757126064,0.06898865958516937
New Haven,0.8282869256749029,63.517857142857146,1.2563305028287979,-1.6504715222906998,1.447992857869938,1.948935253088175,0.8646505139234207,-1.1543869058623315,1.746132543078437,0.5139152859959152,0.8137458760013081,-0.013262633370188662,1.0391434029833775,0.5940312871481961
New Mexico,1.542147760331332,70.16866666666667,1.373956559393442,1.421925608013091,1.167761652200623,1.3501157276792903,0.5631422442427474,0.981266075432702,0.30351701640321554,1.5803249172173761,1.0650843459640507,0.9306076780019422,0.6112355406385027,1.3923119984798225
New Mexico St.,0.6492659377464688,68.30499999999999,0.6507936902099961,1.8203424678464692,0.9412397858775795,0.8258021974891769,1.727407257045483,0.9058181325287216,-1.232816658438045,0.9296888438598843,1.009218610219748,0.7681949914701471,1.1992685336808602,0.15195151639316226
New Orleans,1.768585619841589,70.76060606060605,0.8253947472353713,2.4946388766045176,1.1945118786063094,0.48494189038112934,0.9476893566624589,1.320388459700963,0.7359447624328829,1.5339008875339133,0.666136493086671,0.8257022193103886,0.9095688763246267,0.9598016476849036
Niagara,0.9599520064106473,63.70206896551725,1.4331825374155425,2.604138403066352,1.1033699168875006,2.2685187138879552,0.7554142780816906,1.4061069228445389,1.02051207755732,0.33755186892947875,0.8932915285158436,0.46820620032916316,1.2740208252476388,1.4987388759472065
Nicholls St.,-0.27551664998410796,68.48125,1.1536945144010213,2.1462683773980458,0.9524579064736921,1.4575774350593114,1.1581143853788265,0.008606870146280718,3.236042187707862,1.5023333853911507,0.1847716196985661,1.0012103802201975,1.1449948481404535,1.0408712322957465
